time,can1_NP_Altitude [Unit_Meter],can1_ND_UTC [Unit_Secon]
15.100886106491089,1932.0,1552155625
15.200879335403442,1932.0,1552155625
15.300876140594482,1932.0,1552155625
15.401061296463013,1932.0,1552155625
15.501129150390625,1932.0,1552155625
15.601063251495361,1932.0,1552155625
15.701014041900635,1932.0,1552155625
15.801007270812988,1932.0,1552155625
15.90100622177124,1932.0,1552155625
16.001036167144775,1932.0,1552155626
16.101129055023193,1932.0,1552155626
16.201014041900635,1932.0,1552155626
16.301012992858887,1932.0,1552155626
16.40100622177124,1932.0,1552155626
16.50101113319397,1932.0,1552155626
16.60100817680359,1932.0,1552155626
16.701003074645996,1932.0,1552155626
16.801002025604248,1932.0,1552155626
16.901002168655396,1932.0,1552155626
17.00101113319397,1934.0,1552155627
17.101248025894165,1934.0,1552155627
17.201010942459106,1934.0,1552155627
17.30100417137146,1934.0,1552155627
17.401132106781006,1934.0,1552155627
17.501136302947998,1934.0,1552155627
17.601194143295288,1934.0,1552155627
17.70105504989624,1934.0,1552155627
17.801131010055542,1934.0,1552155627
17.90113115310669,1934.0,1552155627
18.001179218292236,1934.0,1552155628
18.101014137268066,1934.0,1552155628
18.20116925239563,1934.0,1552155628
18.30118417739868,1934.0,1552155628
18.401185035705566,1934.0,1552155628
18.501193046569824,1934.0,1552155628
18.601133108139038,1934.0,1552155628
18.701131105422974,1934.0,1552155628
18.801130056381226,1934.0,1552155628
18.901291131973267,1934.0,1552155628
19.000996112823486,1934.0,1552155628
19.101256132125854,1934.0,1552155628
19.20125913619995,1936.0,1552155629
19.30117416381836,1936.0,1552155629
19.40126919746399,1936.0,1552155629
19.50126314163208,1936.0,1552155629
19.601380109786987,1936.0,1552155629
19.70118522644043,1936.0,1552155629
19.80125331878662,1936.0,1552155629
19.901325225830078,1936.0,1552155629
20.001259088516235,1936.0,1552155630
20.101408004760742,1936.0,1552155630
20.20125699043274,1936.0,1552155630
20.30142617225647,1936.0,1552155630
20.40137219429016,1936.0,1552155630
20.50128722190857,1936.0,1552155630
20.60125708580017,1936.0,1552155630
20.701317310333252,1936.0,1552155630
20.80125117301941,1936.0,1552155630
20.90132212638855,1936.0,1552155630
21.001266956329346,1938.0,1552155631
21.101381301879883,1938.0,1552155631
21.201390266418457,1938.0,1552155631
21.301380157470703,1938.0,1552155631
21.401159286499023,1938.0,1552155631
21.501452207565308,1938.0,1552155631
21.6013822555542,1938.0,1552155631
21.70132827758789,1938.0,1552155631
21.80140709877014,1938.0,1552155631
21.90140128135681,1938.0,1552155631
22.00137710571289,1940.0,1552155632
22.101255178451538,1940.0,1552155632
22.20150923728943,1940.0,1552155632
22.30137825012207,1940.0,1552155632
22.4016752243042,1940.0,1552155632
22.501572132110596,1940.0,1552155632
22.6013822555542,1940.0,1552155632
22.70137333869934,1940.0,1552155632
22.80138397216797,1940.0,1552155632
22.901503086090088,1940.0,1552155632
23.001561164855957,1942.0,1552155633
23.10150718688965,1942.0,1552155633
23.20175004005432,1942.0,1552155633
23.30163311958313,1942.0,1552155633
23.401636123657227,1942.0,1552155633
23.501672983169556,1942.0,1552155633
23.60164523124695,1942.0,1552155633
23.70163106918335,1942.0,1552155633
23.800628185272217,1942.0,1552155633
23.901759147644043,1942.0,1552155633
24.00175905227661,1944.0,1552155634
24.10176110267639,1944.0,1552155634
24.20078420639038,1944.0,1552155634
24.3017520904541,1944.0,1552155634
24.4017972946167,1944.0,1552155634
24.501938343048096,1944.0,1552155634
24.601888179779053,1944.0,1552155634
24.70087718963623,1944.0,1552155634
24.801043033599854,1944.0,1552155634
24.902138233184814,1944.0,1552155634
