time,can1_NP_LatDegree [Unit_DegreOfArc],can1_NP_LongDegree [Unit_DegreOfArc],can1_NP_Fix []
27.701680898666382,47.436887,9.371763999999999,3
27.80179524421692,47.436887,9.371763999999999,3
27.902752161026,47.436887,9.371763999999999,3
28.001800060272217,47.436814999999996,9.371732999999999,3
28.101774215698242,47.436814999999996,9.371732999999999,3
28.202758073806763,47.436814999999996,9.371732999999999,3
28.30179214477539,47.436814999999996,9.371732999999999,3
28.40180516242981,47.436814999999996,9.371732999999999,3
28.50275683403015,47.436814999999996,9.371732999999999,3
28.60275411605835,47.436814999999996,9.371732999999999,3
28.701755046844482,47.436814999999996,9.371732999999999,3
28.80289912223816,47.436814999999996,9.371732999999999,3
28.901769161224365,47.436814999999996,9.371732999999999,3
29.001950979232788,47.436757,9.371716,3
29.102888107299805,47.436757,9.371716,3
29.20179510116577,47.436757,9.371716,3
29.301815032958984,47.436757,9.371716,3
29.40292716026306,47.436757,9.371716,3
29.50176215171814,47.436757,9.371716,3
29.602888107299805,47.436757,9.371716,3
29.702752113342285,47.436757,9.371716,3
29.8018901348114,47.436757,9.371716,3
29.902013063430786,47.436757,9.371716,3
30.00287413597107,47.436709,9.371718999999999,3
30.101763248443604,47.436709,9.371718999999999,3
30.20188808441162,47.436709,9.371718999999999,3
30.302900075912476,47.436709,9.371718999999999,3
30.40188193321228,47.436709,9.371718999999999,3
30.5019211769104,47.436709,9.371718999999999,3
30.60189700126648,47.436709,9.371718999999999,3
30.701881170272827,47.436709,9.371718999999999,3
30.80188798904419,47.436709,9.371718999999999,3
30.902878999710083,47.436709,9.371718999999999,3
31.00188398361206,47.436665999999995,9.371744999999999,3
31.102028131484985,47.436665999999995,9.371744999999999,3
31.202878952026367,47.436665999999995,9.371744999999999,3
31.301883935928345,47.436665999999995,9.371744999999999,3
31.402010917663574,47.436665999999995,9.371744999999999,3
31.50306510925293,47.436665999999995,9.371744999999999,3
31.60305690765381,47.436665999999995,9.371744999999999,3
31.7018940448761,47.436665999999995,9.371744999999999,3
31.80301284790039,47.436665999999995,9.371744999999999,3
31.90299916267395,47.436665999999995,9.371744999999999,3
32.00206804275513,47.43663,9.371799,3
32.10220217704773,47.43663,9.371799,3
32.20230197906494,47.43663,9.371799,3
32.302268981933594,47.43663,9.371799,3
32.40201926231384,47.43663,9.371799,3
32.501880168914795,47.43663,9.371799,3
32.602999210357666,47.43663,9.371799,3
32.70287489891052,47.43663,9.371799,3
32.8020761013031,47.43663,9.371799,3
32.902013063430786,47.43663,9.371799,3
33.00300121307373,47.436603999999996,9.371884,3
33.102264165878296,47.436603999999996,9.371884,3
33.202017068862915,47.436603999999996,9.371884,3
33.302024126052856,47.436603999999996,9.371884,3
33.402010917663574,47.436603999999996,9.371884,3
33.50203013420105,47.436603999999996,9.371884,3
33.60213899612427,47.436603999999996,9.371884,3
33.70202612876892,47.436603999999996,9.371884,3
33.802136182785034,47.436603999999996,9.371884,3
33.902135133743286,47.436603999999996,9.371884,3
34.00212502479553,47.436585,9.372005,3
34.10201025009155,47.436585,9.372005,3
34.20213603973389,47.436585,9.372005,3
34.302175998687744,47.436585,9.372005,3
34.402129888534546,47.436585,9.372005,3
34.50202512741089,47.436585,9.372005,3
34.60312604904175,47.436585,9.372005,3
34.70214509963989,47.436585,9.372005,3
34.80212998390198,47.436585,9.372005,3
34.90214419364929,47.436585,9.372005,3
35.00244402885437,47.436568,9.372154,3
35.102389097213745,47.436568,9.372154,3
35.20214104652405,47.436568,9.372154,3
35.302130937576294,47.436568,9.372154,3
35.40226411819458,47.436568,9.372154,3
35.502504110336304,47.436568,9.372154,3
35.60226798057556,47.436568,9.372154,3
35.70214104652405,47.436568,9.372154,3
35.80225896835327,47.436568,9.372154,3
35.90228796005249,47.436568,9.372154,3
36.00230813026428,47.43655,9.372311,3
36.10231804847717,47.43655,9.372311,3
36.20226001739502,47.43655,9.372311,3
36.30230402946472,47.43655,9.372311,3
36.40226411819458,47.43655,9.372311,3
36.50213813781738,47.43655,9.372311,3
36.60232210159302,47.43655,9.372311,3
36.702306032180786,47.43655,9.372311,3
36.802287101745605,47.43655,9.372311,3
36.902260065078735,47.43655,9.372311,3
37.002275228500366,47.436532,9.372467,3
37.10226321220398,47.436532,9.372467,3
37.20226216316223,47.436532,9.372467,3
37.30227303504944,47.436532,9.372467,3
37.402267932891846,47.436532,9.372467,3
37.50226616859436,47.436532,9.372467,3
37.60244107246399,47.436532,9.372467,3
37.70226216316223,47.436532,9.372467,3
37.80238604545593,47.436532,9.372467,3
37.90241003036499,47.436532,9.372467,3
38.002394914627075,47.436512,9.372631,3
38.10225796699524,47.436512,9.372631,3
38.20238399505615,47.436512,9.372631,3
38.30240321159363,47.436512,9.372631,3
38.40238404273987,47.436512,9.372631,3
38.50225806236267,47.436512,9.372631,3
38.602413177490234,47.436512,9.372631,3
38.70238709449768,47.436512,9.372631,3
38.80238318443298,47.436512,9.372631,3
38.90237808227539,47.436512,9.372631,3
39.00238609313965,47.436493,9.372796,3
39.10238003730774,47.436493,9.372796,3
39.202385902404785,47.436493,9.372796,3
39.30238318443298,47.436493,9.372796,3
39.4023871421814,47.436493,9.372796,3
39.50250601768494,47.436493,9.372796,3
39.60239911079407,47.436493,9.372796,3
39.70238900184631,47.436493,9.372796,3
39.802510261535645,47.436493,9.372796,3
39.90240406990051,47.436493,9.372796,3
40.002509117126465,47.436474,9.372959,3
40.10239005088806,47.436474,9.372959,3
40.20239996910095,47.436474,9.372959,3
40.302512884140015,47.436474,9.372959,3
40.40238904953003,47.436474,9.372959,3
40.50244212150574,47.436474,9.372959,3
40.60254693031311,47.436474,9.372959,3
40.70251798629761,47.436474,9.372959,3
40.802546977996826,47.436474,9.372959,3
40.9023859500885,47.436474,9.372959,3
41.00251293182373,47.436454999999995,9.373118,3
41.103511095047,47.436454999999995,9.373118,3
41.20250701904297,47.436454999999995,9.373118,3
41.30252289772034,47.436454999999995,9.373118,3
41.4036340713501,47.436454999999995,9.373118,3
41.50263714790344,47.436454999999995,9.373118,3
41.602519035339355,47.436454999999995,9.373118,3
41.702508211135864,47.436454999999995,9.373118,3
41.80250811576843,47.436454999999995,9.373118,3
41.9029061794281,47.436454999999995,9.373118,3
42.002761125564575,47.436437,9.37327,3
42.102553844451904,47.436437,9.37327,3
42.2022910118103,47.436437,9.37327,3
42.302518129348755,47.436437,9.37327,3
42.402637243270874,47.436437,9.37327,3
42.50251603126526,47.436437,9.37327,3
42.60251188278198,47.436437,9.37327,3
42.702691078186035,47.436437,9.37327,3
42.80249905586243,47.436437,9.37327,3
42.90251302719116,47.436437,9.37327,3
43.002639293670654,47.436420999999996,9.373408,3
43.1026451587677,47.436420999999996,9.373408,3
43.20268511772156,47.436420999999996,9.373408,3
43.30266499519348,47.436420999999996,9.373408,3
43.402642011642456,47.436420999999996,9.373408,3
43.502636194229126,47.436420999999996,9.373408,3
43.60374999046326,47.436420999999996,9.373408,3
43.702638149261475,47.436420999999996,9.373408,3
43.803627014160156,47.436420999999996,9.373408,3
43.90276789665222,47.436420999999996,9.373408,3
44.00350594520569,47.436405,9.373538,3
44.10462999343872,47.436405,9.373538,3
44.2033851146698,47.436405,9.373538,3
44.30313205718994,47.436405,9.373538,3
44.403059005737305,47.436405,9.373538,3
44.502925157547,47.436405,9.373538,3
44.60388708114624,47.436405,9.373538,3
44.70280408859253,47.436405,9.373538,3
44.802669048309326,47.436405,9.373538,3
44.90250301361084,47.436405,9.373538,3
45.00351810455322,47.436388,9.373664,3
45.10337996482849,47.436388,9.373664,3
45.20325994491577,47.436388,9.373664,3
45.30319118499756,47.436388,9.373664,3
45.403011083602905,47.436388,9.373664,3
45.503015995025635,47.436388,9.373664,3
45.60289001464844,47.436388,9.373664,3
45.702800989151,47.436388,9.373664,3
45.802765130996704,47.436388,9.373664,3
45.90292000770569,47.436388,9.373664,3
46.002761125564575,47.436371,9.373783999999999,3
46.10293102264404,47.436371,9.373783999999999,3
46.20331907272339,47.436371,9.373783999999999,3
46.30291509628296,47.436371,9.373783999999999,3
46.402796030044556,47.436371,9.373783999999999,3
46.503751039505005,47.436371,9.373783999999999,3
46.60387897491455,47.436371,9.373783999999999,3
46.702816009521484,47.436371,9.373783999999999,3
46.80375909805298,47.436371,9.373783999999999,3
46.90325307846069,47.436371,9.373783999999999,3
47.00312519073486,47.436352,9.373902,3
47.10313701629639,47.436352,9.373902,3
47.20338201522827,47.436352,9.373902,3
47.3029100894928,47.436352,9.373902,3
47.40382122993469,47.436352,9.373902,3
47.5026650428772,47.436352,9.373902,3
47.603636026382446,47.436352,9.373902,3
47.703505992889404,47.436352,9.373902,3
47.80238318443298,47.436352,9.373902,3
47.90325403213501,47.436352,9.373902,3
48.0031361579895,47.436326,9.374025,3
48.103270053863525,47.436326,9.374025,3
48.202916860580444,47.436326,9.374025,3
48.30300307273865,47.436326,9.374025,3
48.4030339717865,47.436326,9.374025,3
48.50305700302124,47.436326,9.374025,3
48.60315704345703,47.436326,9.374025,3
48.70301127433777,47.436326,9.374025,3
48.80305004119873,47.436326,9.374025,3
48.90388298034668,47.436326,9.374025,3
49.00288414955139,47.436291999999995,9.37415,3
49.102883100509644,47.436291999999995,9.37415,3
49.20304894447327,47.436291999999995,9.37415,3
49.30304503440857,47.436291999999995,9.37415,3
49.40300512313843,47.436291999999995,9.37415,3
49.50301694869995,47.436291999999995,9.37415,3
49.602893114089966,47.436291999999995,9.37415,3
49.70302486419678,47.436291999999995,9.37415,3
49.80300498008728,47.436291999999995,9.37415,3
49.90293502807617,47.436291999999995,9.37415,3
50.00313210487366,47.43625,9.374276,3
50.10314917564392,47.43625,9.374276,3
50.20301604270935,47.43625,9.374276,3
50.303062200546265,47.43625,9.374276,3
50.40317511558533,47.43625,9.374276,3
50.50301218032837,47.43625,9.374276,3
50.60400414466858,47.43625,9.374276,3
50.70325994491577,47.43625,9.374276,3
50.80301594734192,47.43625,9.374276,3
50.90300798416138,47.43625,9.374276,3
51.00425720214844,47.436206,9.3744,3
51.104130029678345,47.436206,9.3744,3
51.20318388938904,47.436206,9.3744,3
51.304004192352295,47.436206,9.3744,3
51.403183937072754,47.436206,9.3744,3
51.50316500663757,47.436206,9.3744,3
51.60351610183716,47.436206,9.3744,3
51.7033851146698,47.436206,9.3744,3
51.803428173065186,47.436206,9.3744,3
51.90325093269348,47.436206,9.3744,3
52.00313210487366,47.436163,9.374524,3
52.10314393043518,47.436163,9.374524,3
52.2041380405426,47.436163,9.374524,3
52.3031370639801,47.436163,9.374524,3
52.40329909324646,47.436163,9.374524,3
52.503188133239746,47.436163,9.374524,3
52.604127168655396,47.436163,9.374524,3
52.70313310623169,47.436163,9.374524,3
52.80314087867737,47.436163,9.374524,3
52.90315008163452,47.436125,9.374647999999999,3
53.00318503379822,47.436125,9.374647999999999,3
53.10326099395752,47.436125,9.374647999999999,3
53.20313501358032,47.436125,9.374647999999999,3
53.303128242492676,47.436125,9.374647999999999,3
53.4033842086792,47.436125,9.374647999999999,3
53.50313925743103,47.436125,9.374647999999999,3
53.6041259765625,47.436125,9.374647999999999,3
53.704132080078125,47.436125,9.374647999999999,3
53.80314087867737,47.436125,9.374647999999999,3
53.9030020236969,0.0,0.0,1
54.003884077072144,47.436088,9.374773,3
54.10364127159119,47.436088,9.374773,3
54.20349907875061,47.436088,9.374773,3
54.30350399017334,47.436088,9.374773,3
54.40341091156006,47.436088,9.374773,3
54.50355315208435,47.436088,9.374773,3
54.60339307785034,47.436088,9.374773,3
54.70328092575073,47.436088,9.374773,3
54.803417921066284,47.436088,9.374773,3
54.903270959854126,47.436088,9.374773,3
55.00330400466919,47.436046999999995,9.374892,3
55.10326099395752,47.436046999999995,9.374892,3
55.20339894294739,47.436046999999995,9.374892,3
55.303444147109985,47.436046999999995,9.374892,3
55.40338110923767,47.436046999999995,9.374892,3
55.503273010253906,47.436046999999995,9.374892,3
55.60337805747986,47.436046999999995,9.374892,3
55.70337891578674,47.436046999999995,9.374892,3
55.803508043289185,47.436046999999995,9.374892,3
55.90343618392944,47.436046999999995,9.374892,3
56.003411054611206,47.435998999999995,9.375005,3
56.10325789451599,47.435998999999995,9.375005,3
56.203258991241455,47.435998999999995,9.375005,3
56.30350208282471,47.435998999999995,9.375005,3
56.40338706970215,47.435998999999995,9.375005,3
56.50345301628113,47.435998999999995,9.375005,3
56.60450315475464,47.435998999999995,9.375005,3
56.703575134277344,47.435998999999995,9.375005,3
56.803508043289185,47.435998999999995,9.375005,3
56.90338110923767,47.435998999999995,9.375005,3
57.00351905822754,47.43595,9.375117,3
57.1033890247345,47.43595,9.375117,3
57.20355415344238,47.43595,9.375117,3
57.303420066833496,47.43595,9.375117,3
57.403385162353516,47.43595,9.375117,3
57.50354313850403,47.43595,9.375117,3
57.60368800163269,47.43595,9.375117,3
57.703388929367065,47.43595,9.375117,3
57.80350112915039,47.43595,9.375117,3
57.903388023376465,47.43595,9.375117,3
58.003385066986084,47.435905999999996,9.37524,3
58.10355615615845,47.435905999999996,9.37524,3
58.203551054000854,47.435905999999996,9.37524,3
58.303508043289185,47.435905999999996,9.37524,3
58.40354585647583,47.435905999999996,9.37524,3
58.50353789329529,47.435905999999996,9.37524,3
58.60451006889343,47.435905999999996,9.37524,3
58.703540086746216,47.435905999999996,9.37524,3
58.80450701713562,47.435905999999996,9.37524,3
58.90355706214905,47.435905999999996,9.37524,3
59.00355505943298,47.435860999999996,9.37537,3
59.10351490974426,47.435860999999996,9.37537,3
59.20363807678223,47.435860999999996,9.37537,3
59.303548097610474,47.435860999999996,9.37537,3
59.40449905395508,47.435860999999996,9.37537,3
59.50363492965698,47.435860999999996,9.37537,3
59.60354208946228,47.435860999999996,9.37537,3
59.70352792739868,47.435860999999996,9.37537,3
59.8035101890564,47.435860999999996,9.37537,3
59.90355610847473,47.435860999999996,9.37537,3
60.00354790687561,47.435815,9.375508,3
60.10351490974426,47.435815,9.375508,3
60.20350909233093,47.435815,9.375508,3
60.30368709564209,47.435815,9.375508,3
60.403676986694336,47.435815,9.375508,3
60.50365900993347,47.435815,9.375508,3
60.60462713241577,47.435815,9.375508,3
60.70366597175598,47.435815,9.375508,3
60.803751945495605,47.435815,9.375508,3
60.90379500389099,47.435815,9.375508,3
61.003684282302856,47.43577,9.375643,3
61.10475707054138,47.43577,9.375643,3
61.204631090164185,47.43577,9.375643,3
61.304161071777344,47.43577,9.375643,3
61.40401101112366,47.43577,9.375643,3
61.503889083862305,47.43577,9.375643,3
61.60388112068176,47.43577,9.375643,3
61.70367908477783,47.43577,9.375643,3
61.80462694168091,47.43577,9.375643,3
61.903631925582886,47.43577,9.375643,3
62.00362801551819,47.435725999999995,9.375772999999999,3
62.10450625419617,47.435725999999995,9.375772999999999,3
62.203773021698,47.435725999999995,9.375772999999999,3
62.30375409126282,47.435725999999995,9.375772999999999,3
62.40466117858887,47.435725999999995,9.375772999999999,3
62.503567934036255,47.435725999999995,9.375772999999999,3
62.604625940322876,47.435725999999995,9.375772999999999,3
62.70379018783569,47.435725999999995,9.375772999999999,3
62.80368709564209,47.435725999999995,9.375772999999999,3
62.903669118881226,47.435725999999995,9.375772999999999,3
63.00475716590881,47.435686,9.375892,3
63.10377502441406,47.435686,9.375892,3
63.20381498336792,47.435686,9.375892,3
63.30475187301636,47.435686,9.375892,3
63.4037880897522,47.435686,9.375892,3
63.503682136535645,47.435686,9.375892,3
63.60462713241577,47.435686,9.375892,3
63.70368313789368,47.435686,9.375892,3
63.80425715446472,47.435686,9.375892,3
63.90464115142822,47.435686,9.375892,3
64.00413918495178,47.435652999999995,9.37599,3
64.10463118553162,47.435652999999995,9.37599,3
64.20392990112305,47.435652999999995,9.37599,3
64.30363011360168,47.435652999999995,9.37599,3
64.40368008613586,47.435652999999995,9.37599,3
64.50475406646729,47.435652999999995,9.37599,3
64.60462212562561,47.435652999999995,9.37599,3
64.70368504524231,47.435652999999995,9.37599,3
64.80463695526123,47.435652999999995,9.37599,3
64.90367412567139,47.435652999999995,9.37599,3
65.00366115570068,47.435627,9.376059,3
65.10462021827698,47.435627,9.376059,3
65.20363807678223,47.435627,9.376059,3
65.30355787277222,47.435627,9.376059,3
65.40462899208069,47.435627,9.376059,3
65.50356316566467,47.435627,9.376059,3
65.60463118553162,47.435627,9.376059,3
65.7046332359314,47.435627,9.376059,3
65.80367493629456,47.435627,9.376059,3
65.90352010726929,47.435627,9.376059,3
66.00464010238647,47.435609,9.376097,3
66.10463309288025,47.435609,9.376097,3
66.20357203483582,47.435609,9.376097,3
66.30463004112244,47.435609,9.376097,3
66.40352320671082,47.435609,9.376097,3
66.5035490989685,47.435609,9.376097,3
66.60463213920593,47.435609,9.376097,3
66.70450115203857,47.435609,9.376097,3
66.80450582504272,47.435609,9.376097,3
66.90450406074524,47.435609,9.376097,3
67.0035490989685,47.435598999999996,9.376109999999999,3
67.10451102256775,47.435598999999996,9.376109999999999,3
67.20450901985168,47.435598999999996,9.376109999999999,3
67.30350589752197,47.435598999999996,9.376109999999999,3
67.40450096130371,47.435598999999996,9.376109999999999,3
67.50464010238647,47.435598999999996,9.376109999999999,3
67.6045069694519,47.435598999999996,9.376109999999999,3
67.7045030593872,47.435598999999996,9.376109999999999,3
67.804514169693,47.435598999999996,9.376109999999999,3
67.90450620651245,47.435598999999996,9.376109999999999,3
68.00450205802917,47.435586,9.376116999999999,3
68.10451102256775,47.435586,9.376116999999999,3
68.20450520515442,47.435586,9.376116999999999,3
68.30450892448425,47.435586,9.376116999999999,3
68.40450096130371,47.435586,9.376116999999999,3
68.50450706481934,47.435586,9.376116999999999,3
68.60451316833496,47.435586,9.376116999999999,3
68.70450687408447,47.435586,9.376116999999999,3
68.80450892448425,47.435586,9.376116999999999,3
68.90451312065125,47.435586,9.376116999999999,3
69.00454521179199,47.435556999999996,9.376116,3
69.10450911521912,47.435556999999996,9.376116,3
69.20450210571289,47.435556999999996,9.376116,3
69.30450630187988,47.435556999999996,9.376116,3
69.4045000076294,47.435556999999996,9.376116,3
69.50450897216797,47.435556999999996,9.376116,3
69.6045069694519,47.435556999999996,9.376116,3
69.70451211929321,47.435556999999996,9.376116,3
69.804514169693,47.435556999999996,9.376116,3
69.90451693534851,47.435556999999996,9.376116,3
70.0045051574707,47.435516,9.376093,3
70.10451102256775,47.435516,9.376093,3
70.20452094078064,47.435516,9.376093,3
70.30450415611267,47.435516,9.376093,3
70.40405893325806,47.435516,9.376093,3
70.50438213348389,47.435516,9.376093,3
70.60513520240784,47.435516,9.376093,3
70.7045431137085,47.435516,9.376093,3
70.80500316619873,47.435516,9.376093,3
70.90451216697693,47.435516,9.376093,3
71.0045051574707,47.435463999999996,9.376051,3
71.10478711128235,47.435463999999996,9.376051,3
71.20480489730835,47.435463999999996,9.376051,3
71.3044319152832,47.435463999999996,9.376051,3
71.40441703796387,47.435463999999996,9.376051,3
71.50443291664124,47.435463999999996,9.376051,3
71.60451197624207,47.435463999999996,9.376051,3
71.704509973526,47.435463999999996,9.376051,3
71.80463123321533,47.435463999999996,9.376051,3
71.9046311378479,47.435463999999996,9.376051,3
72.0048770904541,47.435407,9.375998,3
72.1046290397644,47.435407,9.375998,3
72.20475125312805,47.435407,9.375998,3
72.30476021766663,47.435407,9.375998,3
72.40475606918335,47.435407,9.375998,3
72.50380492210388,47.435407,9.375998,3
72.60487818717957,47.435407,9.375998,3
72.7048830986023,47.435407,9.375998,3
72.80501508712769,47.435407,9.375998,3
72.90500807762146,47.435407,9.375998,3
73.00428605079651,47.435342999999996,9.375938999999999,3
73.10500621795654,47.435342999999996,9.375938999999999,3
73.20518898963928,47.435342999999996,9.375938999999999,3
73.30413007736206,47.435342999999996,9.375938999999999,3
73.40512895584106,47.435342999999996,9.375938999999999,3
73.50499629974365,47.435342999999996,9.375938999999999,3
73.60513591766357,47.435342999999996,9.375938999999999,3
73.70450615882874,47.435342999999996,9.375938999999999,3
73.80525398254395,47.435342999999996,9.375938999999999,3
73.9042501449585,47.435342999999996,9.375938999999999,3
74.00442409515381,47.435266999999996,9.375874999999999,3
74.10454416275024,47.435266999999996,9.375874999999999,3
74.204430103302,47.435266999999996,9.375874999999999,3
74.30453515052795,47.435266999999996,9.375874999999999,3
74.40463399887085,47.435266999999996,9.375874999999999,3
74.50476288795471,47.435266999999996,9.375874999999999,3
